word,freq_2025,freq_1998,rel_2025,rel_1998,rel_diff
１５７,0,1,0.00000000,0.00000163,-0.00000163
争妍,0,1,0.00000000,0.00000163,-0.00000163
克玉,0,1,0.00000000,0.00000163,-0.00000163
19980130-04-006-002,0,1,0.00000000,0.00000163,-0.00000163
侨声,0,1,0.00000000,0.00000163,-0.00000163
19980119-09-007-003,0,1,0.00000000,0.00000163,-0.00000163
19980123-12-003-001,0,1,0.00000000,0.00000163,-0.00000163
屠户,0,1,0.00000000,0.00000163,-0.00000163
友豪,0,1,0.00000000,0.00000163,-0.00000163
19980120-05-009-002,0,1,0.00000000,0.00000163,-0.00000163
创始,0,1,0.00000000,0.00000163,-0.00000163
19980131-03-001-016,0,1,0.00000000,0.00000163,-0.00000163
费尽心机,0,1,0.00000000,0.00000163,-0.00000163
19980125-05-003-012,0,1,0.00000000,0.00000163,-0.00000163
19980103-03-009-003,0,1,0.00000000,0.00000163,-0.00000163
画名,0,1,0.00000000,0.00000163,-0.00000163
马戏,0,1,0.00000000,0.00000163,-0.00000163
ＳＲＳ,0,1,0.00000000,0.00000163,-0.00000163
19980109-12-004-018,0,1,0.00000000,0.00000163,-0.00000163
19980108-08-009-002,0,1,0.00000000,0.00000163,-0.00000163
合演,0,1,0.00000000,0.00000163,-0.00000163
19980106-04-003-002,0,1,0.00000000,0.00000163,-0.00000163
19980122-10-002-002,0,1,0.00000000,0.00000163,-0.00000163
卫生界,0,1,0.00000000,0.00000163,-0.00000163
夏塞,0,1,0.00000000,0.00000163,-0.00000163
选装型,0,1,0.00000000,0.00000163,-0.00000163
超豪,0,1,0.00000000,0.00000163,-0.00000163
19980121-09-003-009,0,1,0.00000000,0.00000163,-0.00000163
19980124-10-011-002,0,1,0.00000000,0.00000163,-0.00000163
宝明,0,1,0.00000000,0.00000163,-0.00000163
19980110-06-003-071,0,1,0.00000000,0.00000163,-0.00000163
19980108-06-002-010,0,1,0.00000000,0.00000163,-0.00000163
俯贻,0,1,0.00000000,0.00000163,-0.00000163
汽水,0,1,0.00000000,0.00000163,-0.00000163
19980117-07-004-011,0,1,0.00000000,0.00000163,-0.00000163
19980107-06-015-001,0,1,0.00000000,0.00000163,-0.00000163
干着急,0,1,0.00000000,0.00000163,-0.00000163
19980116-04-007-007,0,1,0.00000000,0.00000163,-0.00000163
心胸,0,1,0.00000000,0.00000163,-0.00000163
19980107-06-017-001,0,1,0.00000000,0.00000163,-0.00000163
１００００亿,0,1,0.00000000,0.00000163,-0.00000163
说动,0,1,0.00000000,0.00000163,-0.00000163
19980112-07-005-003,0,1,0.00000000,0.00000163,-0.00000163
业余组,0,1,0.00000000,0.00000163,-0.00000163
和美,0,1,0.00000000,0.00000163,-0.00000163
19980127-05-002-040,0,1,0.00000000,0.00000163,-0.00000163
祥云,0,1,0.00000000,0.00000163,-0.00000163
觉世,0,1,0.00000000,0.00000163,-0.00000163
19980125-06-008-002,0,1,0.00000000,0.00000163,-0.00000163
４１０万,0,1,0.00000000,0.00000163,-0.00000163
解囊,0,1,0.00000000,0.00000163,-0.00000163
六百六十四,0,1,0.00000000,0.00000163,-0.00000163
哲琴,0,1,0.00000000,0.00000163,-0.00000163
19980126-09-007-002,0,1,0.00000000,0.00000163,-0.00000163
五里河,0,1,0.00000000,0.00000163,-0.00000163
千古不灭,0,1,0.00000000,0.00000163,-0.00000163
４６６·００３,0,1,0.00000000,0.00000163,-0.00000163
19980111-04-014-001,0,1,0.00000000,0.00000163,-0.00000163
崇楷,0,1,0.00000000,0.00000163,-0.00000163
19980108-11-001-008,0,1,0.00000000,0.00000163,-0.00000163
19980114-07-007-003,0,1,0.00000000,0.00000163,-0.00000163
19980106-06-008-007,0,1,0.00000000,0.00000163,-0.00000163
19980124-05-014-003,0,1,0.00000000,0.00000163,-0.00000163
19980125-05-001-010,0,1,0.00000000,0.00000163,-0.00000163
鸿书,0,1,0.00000000,0.00000163,-0.00000163
仲余,0,1,0.00000000,0.00000163,-0.00000163
羟色胺,0,1,0.00000000,0.00000163,-0.00000163
19980108-04-002-001,0,1,0.00000000,0.00000163,-0.00000163
19980113-05-004-003,0,1,0.00000000,0.00000163,-0.00000163
19980118-04-011-001,0,1,0.00000000,0.00000163,-0.00000163
19980109-03-004-009,0,1,0.00000000,0.00000163,-0.00000163
终了,0,1,0.00000000,0.00000163,-0.00000163
零用钱,0,1,0.00000000,0.00000163,-0.00000163
涤浊扬清,0,1,0.00000000,0.00000163,-0.00000163
19980128-02-003-001,0,1,0.00000000,0.00000163,-0.00000163
19980116-06-009-015,0,1,0.00000000,0.00000163,-0.00000163
19980124-01-002-007,0,1,0.00000000,0.00000163,-0.00000163
宿愿,0,1,0.00000000,0.00000163,-0.00000163
19980119-09-001-011,0,1,0.00000000,0.00000163,-0.00000163
19980105-03-002-004,0,1,0.00000000,0.00000163,-0.00000163
19980122-05-001-004,0,1,0.00000000,0.00000163,-0.00000163
19980112-01-004-016,0,1,0.00000000,0.00000163,-0.00000163
公路口,0,1,0.00000000,0.00000163,-0.00000163
19980119-06-014-003,0,1,0.00000000,0.00000163,-0.00000163
19980114-12-001-017,0,1,0.00000000,0.00000163,-0.00000163
添加剂,0,1,0.00000000,0.00000163,-0.00000163
19980127-07-009-002,0,1,0.00000000,0.00000163,-0.00000163
映洲,0,1,0.00000000,0.00000163,-0.00000163
救国救民,0,1,0.00000000,0.00000163,-0.00000163
翻毛,0,1,0.00000000,0.00000163,-0.00000163
流云,0,1,0.00000000,0.00000163,-0.00000163
19980106-03-004-004,0,1,0.00000000,0.00000163,-0.00000163
坑口,0,1,0.00000000,0.00000163,-0.00000163
光地,0,1,0.00000000,0.00000163,-0.00000163
19980119-06-002-002,0,1,0.00000000,0.00000163,-0.00000163
西班牙文,0,1,0.00000000,0.00000163,-0.00000163
小是小非,0,1,0.00000000,0.00000163,-0.00000163
商贸司,0,1,0.00000000,0.00000163,-0.00000163
有奖销售,0,1,0.00000000,0.00000163,-0.00000163
19980118-01-002-004,0,1,0.00000000,0.00000163,-0.00000163
格桑顿珠,0,1,0.00000000,0.00000163,-0.00000163
19980101-02-004-002,0,1,0.00000000,0.00000163,-0.00000163
19980116-06-012-003,0,1,0.00000000,0.00000163,-0.00000163
发案地,0,1,0.00000000,0.00000163,-0.00000163
翔千,0,1,0.00000000,0.00000163,-0.00000163
19980113-03-004-006,0,1,0.00000000,0.00000163,-0.00000163
民百,0,1,0.00000000,0.00000163,-0.00000163
19980119-05-001-003,0,1,0.00000000,0.00000163,-0.00000163
阿尔谢耶夫,0,1,0.00000000,0.00000163,-0.00000163
传统课,0,1,0.00000000,0.00000163,-0.00000163
19980107-07-001-003,0,1,0.00000000,0.00000163,-0.00000163
基鹏,0,1,0.00000000,0.00000163,-0.00000163
希胜,0,1,0.00000000,0.00000163,-0.00000163
继臣,0,1,0.00000000,0.00000163,-0.00000163
１３１５·４８,0,1,0.00000000,0.00000163,-0.00000163
杉树,0,1,0.00000000,0.00000163,-0.00000163
反华,0,1,0.00000000,0.00000163,-0.00000163
19980127-12-006-029,0,1,0.00000000,0.00000163,-0.00000163
苍天,0,1,0.00000000,0.00000163,-0.00000163
鼓面,0,1,0.00000000,0.00000163,-0.00000163
19980122-11-007-003,0,1,0.00000000,0.00000163,-0.00000163
19980120-10-003-005,0,1,0.00000000,0.00000163,-0.00000163
19980109-11-002-009,0,1,0.00000000,0.00000163,-0.00000163
沉渣,0,1,0.00000000,0.00000163,-0.00000163
秋千,0,1,0.00000000,0.00000163,-0.00000163
取决,0,1,0.00000000,0.00000163,-0.00000163
19980118-02-010-003,0,1,0.00000000,0.00000163,-0.00000163
文高,0,1,0.00000000,0.00000163,-0.00000163
脑存,0,1,0.00000000,0.00000163,-0.00000163
19980125-06-006-004,0,1,0.00000000,0.00000163,-0.00000163
平抑,0,1,0.00000000,0.00000163,-0.00000163
副官,0,1,0.00000000,0.00000163,-0.00000163
寒琼,0,1,0.00000000,0.00000163,-0.00000163
艳羡,0,1,0.00000000,0.00000163,-0.00000163
实甫,0,1,0.00000000,0.00000163,-0.00000163
布匹,0,1,0.00000000,0.00000163,-0.00000163
地膜棉,0,1,0.00000000,0.00000163,-0.00000163
19980120-02-012-002,0,1,0.00000000,0.00000163,-0.00000163
坐船,0,1,0.00000000,0.00000163,-0.00000163
19980123-05-003-005,0,1,0.00000000,0.00000163,-0.00000163
人心思变,0,1,0.00000000,0.00000163,-0.00000163
燕翔,0,1,0.00000000,0.00000163,-0.00000163
自然光,0,1,0.00000000,0.00000163,-0.00000163
清仓,0,1,0.00000000,0.00000163,-0.00000163
汝吉,0,1,0.00000000,0.00000163,-0.00000163
刺探,0,1,0.00000000,0.00000163,-0.00000163
判决书,0,1,0.00000000,0.00000163,-0.00000163
涉法,0,1,0.00000000,0.00000163,-0.00000163
19980117-05-006-003,0,1,0.00000000,0.00000163,-0.00000163
19980107-12-002-008,0,1,0.00000000,0.00000163,-0.00000163
19980113-03-002-004,0,1,0.00000000,0.00000163,-0.00000163
拉锯战,0,1,0.00000000,0.00000163,-0.00000163
马自达３２３,0,1,0.00000000,0.00000163,-0.00000163
19980102-02-014-001,0,1,0.00000000,0.00000163,-0.00000163
历久不衰,0,1,0.00000000,0.00000163,-0.00000163
泉源,0,1,0.00000000,0.00000163,-0.00000163
19980102-03-002-006,0,1,0.00000000,0.00000163,-0.00000163
５４０１２１０,0,1,0.00000000,0.00000163,-0.00000163
滑轮车,0,1,0.00000000,0.00000163,-0.00000163
估摸,0,1,0.00000000,0.00000163,-0.00000163
19980125-12-001-003,0,1,0.00000000,0.00000163,-0.00000163
19980119-04-002-001,0,1,0.00000000,0.00000163,-0.00000163
南新路,0,1,0.00000000,0.00000163,-0.00000163
甜花,0,1,0.00000000,0.00000163,-0.00000163
海波,0,1,0.00000000,0.00000163,-0.00000163
19980109-04-003-003,0,1,0.00000000,0.00000163,-0.00000163
[田吉兹,0,1,0.00000000,0.00000163,-0.00000163
友梅,0,1,0.00000000,0.00000163,-0.00000163
陈屿镇,0,1,0.00000000,0.00000163,-0.00000163
19980107-02-001-002,0,1,0.00000000,0.00000163,-0.00000163
19980102-01-002-015,0,1,0.00000000,0.00000163,-0.00000163
19980112-10-001-008,0,1,0.00000000,0.00000163,-0.00000163
耀文,0,1,0.00000000,0.00000163,-0.00000163
19980101-03-004-014,0,1,0.00000000,0.00000163,-0.00000163
５．７６,0,1,0.00000000,0.00000163,-0.00000163
奥贝尔豪森市,0,1,0.00000000,0.00000163,-0.00000163
19980112-07-006-004,0,1,0.00000000,0.00000163,-0.00000163
家能,0,1,0.00000000,0.00000163,-0.00000163
文论,0,1,0.00000000,0.00000163,-0.00000163
19980131-01-003-004,0,1,0.00000000,0.00000163,-0.00000163
19980128-02-003-003,0,1,0.00000000,0.00000163,-0.00000163
出奇,0,1,0.00000000,0.00000163,-0.00000163
切入口,0,1,0.00000000,0.00000163,-0.00000163
19980109-12-003-014,0,1,0.00000000,0.00000163,-0.00000163
19980120-01-005-001,0,1,0.00000000,0.00000163,-0.00000163
调防,0,1,0.00000000,0.00000163,-0.00000163
19980125-01-002-014,0,1,0.00000000,0.00000163,-0.00000163
ＰＴＸ－３型,0,1,0.00000000,0.00000163,-0.00000163
19980108-01-006-003,0,1,0.00000000,0.00000163,-0.00000163
19980110-06-003-048,0,1,0.00000000,0.00000163,-0.00000163
急行军,0,1,0.00000000,0.00000163,-0.00000163
19980108-01-004-006,0,1,0.00000000,0.00000163,-0.00000163
19980117-03-001-004,0,1,0.00000000,0.00000163,-0.00000163
雨雪,0,1,0.00000000,0.00000163,-0.00000163
19980127-07-006-005,0,1,0.00000000,0.00000163,-0.00000163
19980114-05-004-003,0,1,0.00000000,0.00000163,-0.00000163
局里,0,1,0.00000000,0.00000163,-0.00000163
批条,0,1,0.00000000,0.00000163,-0.00000163
品先,0,1,0.00000000,0.00000163,-0.00000163
司法所,0,1,0.00000000,0.00000163,-0.00000163
天道,0,1,0.00000000,0.00000163,-0.00000163
小惠,0,1,0.00000000,0.00000163,-0.00000163
19980113-02-003-023,0,1,0.00000000,0.00000163,-0.00000163
金心,0,1,0.00000000,0.00000163,-0.00000163
19980105-03-001-005,0,1,0.00000000,0.00000163,-0.00000163
19980113-01-001-005,0,1,0.00000000,0.00000163,-0.00000163
思恩,0,1,0.00000000,0.00000163,-0.00000163
７３１２,0,1,0.00000000,0.00000163,-0.00000163
19980119-06-001-002,0,1,0.00000000,0.00000163,-0.00000163
霸占,0,1,0.00000000,0.00000163,-0.00000163
至亲至爱,0,1,0.00000000,0.00000163,-0.00000163
贬褒,0,1,0.00000000,0.00000163,-0.00000163
外行话,0,1,0.00000000,0.00000163,-0.00000163
团徽,0,1,0.00000000,0.00000163,-0.00000163
视神经,0,1,0.00000000,0.00000163,-0.00000163
19980119-10-015-001,0,1,0.00000000,0.00000163,-0.00000163
年菜,0,1,0.00000000,0.00000163,-0.00000163
蛤蟆街,0,1,0.00000000,0.00000163,-0.00000163
方言,0,1,0.00000000,0.00000163,-0.00000163
薛庄村,0,1,0.00000000,0.00000163,-0.00000163
19980126-03-003-005,0,1,0.00000000,0.00000163,-0.00000163
19980101-07-009-015,0,1,0.00000000,0.00000163,-0.00000163
19980115-01-008-002,0,1,0.00000000,0.00000163,-0.00000163
19980129-01-010-004,0,1,0.00000000,0.00000163,-0.00000163
19980116-07-004-007,0,1,0.00000000,0.00000163,-0.00000163
受益匪浅,0,1,0.00000000,0.00000163,-0.00000163
受控,0,1,0.00000000,0.00000163,-0.00000163
19980123-11-005-014,0,1,0.00000000,0.00000163,-0.00000163
19980109-10-009-004,0,1,0.00000000,0.00000163,-0.00000163
５８６３,0,1,0.00000000,0.00000163,-0.00000163
19980119-02-002-003,0,1,0.00000000,0.00000163,-0.00000163
９．２６,0,1,0.00000000,0.00000163,-0.00000163
６６９３万,0,1,0.00000000,0.00000163,-0.00000163
19980107-12-002-032,0,1,0.00000000,0.00000163,-0.00000163
总务科,0,1,0.00000000,0.00000163,-0.00000163
19980120-06-006-003,0,1,0.00000000,0.00000163,-0.00000163
19980116-12-002-005,0,1,0.00000000,0.00000163,-0.00000163
常年累月,0,1,0.00000000,0.00000163,-0.00000163
７·３亿,0,1,0.00000000,0.00000163,-0.00000163
19980127-08-002-006,0,1,0.00000000,0.00000163,-0.00000163
19980123-11-002-012,0,1,0.00000000,0.00000163,-0.00000163
19980110-03-006-013,0,1,0.00000000,0.00000163,-0.00000163
上年末,0,1,0.00000000,0.00000163,-0.00000163
19980103-02-007-002,0,1,0.00000000,0.00000163,-0.00000163
19980117-03-009-001,0,1,0.00000000,0.00000163,-0.00000163
19980113-04-007-003,0,1,0.00000000,0.00000163,-0.00000163
殿仁,0,1,0.00000000,0.00000163,-0.00000163
19980121-02-001-014,0,1,0.00000000,0.00000163,-0.00000163
为刚,0,1,0.00000000,0.00000163,-0.00000163
[华资,0,1,0.00000000,0.00000163,-0.00000163
庭智,0,1,0.00000000,0.00000163,-0.00000163
刑名,0,1,0.00000000,0.00000163,-0.00000163
19980106-01-004-003,0,1,0.00000000,0.00000163,-0.00000163
调剂金,0,1,0.00000000,0.00000163,-0.00000163
[南沙,0,1,0.00000000,0.00000163,-0.00000163
浅绿,0,1,0.00000000,0.00000163,-0.00000163
19980121-07-003-006,0,1,0.00000000,0.00000163,-0.00000163
总结性,0,1,0.00000000,0.00000163,-0.00000163
扼守,0,1,0.00000000,0.00000163,-0.00000163
内外线,0,1,0.00000000,0.00000163,-0.00000163
19980112-03-003-007,0,1,0.00000000,0.00000163,-0.00000163
19980106-07-010-003,0,1,0.00000000,0.00000163,-0.00000163
19980107-04-008-001,0,1,0.00000000,0.00000163,-0.00000163
19980106-10-004-005,0,1,0.00000000,0.00000163,-0.00000163
19980106-04-009-005,0,1,0.00000000,0.00000163,-0.00000163
中少社,0,1,0.00000000,0.00000163,-0.00000163
[抗日战争,0,1,0.00000000,0.00000163,-0.00000163
歌乐舞,0,1,0.00000000,0.00000163,-0.00000163
怒发冲冠,0,1,0.00000000,0.00000163,-0.00000163
19980118-01-002-011,0,1,0.00000000,0.00000163,-0.00000163
19980130-01-008-006,0,1,0.00000000,0.00000163,-0.00000163
跑门串门,0,1,0.00000000,0.00000163,-0.00000163
该周,0,1,0.00000000,0.00000163,-0.00000163
杳无音信,0,1,0.00000000,0.00000163,-0.00000163
轮回,0,1,0.00000000,0.00000163,-0.00000163
校友,0,1,0.00000000,0.00000163,-0.00000163
19980108-11-002-005,0,1,0.00000000,0.00000163,-0.00000163
19980126-11-002-005,0,1,0.00000000,0.00000163,-0.00000163
19980131-03-002-004,0,1,0.00000000,0.00000163,-0.00000163
苦不堪言,0,1,0.00000000,0.00000163,-0.00000163
19980105-03-001-007,0,1,0.00000000,0.00000163,-0.00000163
19980110-07-004-001,0,1,0.00000000,0.00000163,-0.00000163
19980116-05-010-004,0,1,0.00000000,0.00000163,-0.00000163
19980125-07-001-003,0,1,0.00000000,0.00000163,-0.00000163
19980120-06-014-004,0,1,0.00000000,0.00000163,-0.00000163
19980131-04-008-004,0,1,0.00000000,0.00000163,-0.00000163
19980108-01-005-006,0,1,0.00000000,0.00000163,-0.00000163
愚昧无知,0,1,0.00000000,0.00000163,-0.00000163
19980105-06-001-001,0,1,0.00000000,0.00000163,-0.00000163
19980127-04-003-002,0,1,0.00000000,0.00000163,-0.00000163
剥削阶级,0,1,0.00000000,0.00000163,-0.00000163
比翼齐飞,0,1,0.00000000,0.00000163,-0.00000163
大奎,0,1,0.00000000,0.00000163,-0.00000163
弗雷德里克·史密斯,0,1,0.00000000,0.00000163,-0.00000163
乘兴,0,1,0.00000000,0.00000163,-0.00000163
19980131-02-004-001,0,1,0.00000000,0.00000163,-0.00000163
志彬,0,1,0.00000000,0.00000163,-0.00000163
[穆斯林,0,1,0.00000000,0.00000163,-0.00000163
19980115-09-003-004,0,1,0.00000000,0.00000163,-0.00000163
19980103-03-003-004,0,1,0.00000000,0.00000163,-0.00000163
中央门,0,1,0.00000000,0.00000163,-0.00000163
19980121-10-001-006,0,1,0.00000000,0.00000163,-0.00000163
19980125-09-002-002,0,1,0.00000000,0.00000163,-0.00000163
19980117-04-006-007,0,1,0.00000000,0.00000163,-0.00000163
19980127-11-005-006,0,1,0.00000000,0.00000163,-0.00000163
19980112-02-009-005,0,1,0.00000000,0.00000163,-0.00000163
八里罕镇,0,1,0.00000000,0.00000163,-0.00000163
Ｉｄｏｒｅａｌｌｙｌｉｋｅｙｏｕｒｓｉｔｅ,0,1,0.00000000,0.00000163,-0.00000163
ＲＩＳＳＹ８４００,0,1,0.00000000,0.00000163,-0.00000163
音韵,0,1,0.00000000,0.00000163,-0.00000163
19980126-06-010-001,0,1,0.00000000,0.00000163,-0.00000163
运销户,0,1,0.00000000,0.00000163,-0.00000163
19980127-04-001-001,0,1,0.00000000,0.00000163,-0.00000163
19980105-04-007-004,0,1,0.00000000,0.00000163,-0.00000163
19980127-04-002-005,0,1,0.00000000,0.00000163,-0.00000163
４８５８,0,1,0.00000000,0.00000163,-0.00000163
19980113-04-003-001,0,1,0.00000000,0.00000163,-0.00000163
火车头,0,1,0.00000000,0.00000163,-0.00000163
19980110-06-003-052,0,1,0.00000000,0.00000163,-0.00000163
19980121-10-006-001,0,1,0.00000000,0.00000163,-0.00000163
19980106-01-006-009,0,1,0.00000000,0.00000163,-0.00000163
去掉,0,1,0.00000000,0.00000163,-0.00000163
19980127-08-009-001,0,1,0.00000000,0.00000163,-0.00000163
饱餐,0,1,0.00000000,0.00000163,-0.00000163
岗区,0,1,0.00000000,0.00000163,-0.00000163
罐中,0,1,0.00000000,0.00000163,-0.00000163
志田,0,1,0.00000000,0.00000163,-0.00000163
19980107-12-002-002,0,1,0.00000000,0.00000163,-0.00000163
金哨奖,0,1,0.00000000,0.00000163,-0.00000163
19980116-11-005-004,0,1,0.00000000,0.00000163,-0.00000163
邮市,0,1,0.00000000,0.00000163,-0.00000163
锚固,0,1,0.00000000,0.00000163,-0.00000163
19980107-02-003-005,0,1,0.00000000,0.00000163,-0.00000163
在理,0,1,0.00000000,0.00000163,-0.00000163
２６０．１９亿,0,1,0.00000000,0.00000163,-0.00000163
19980125-12-005-007,0,1,0.00000000,0.00000163,-0.00000163
三昧,0,1,0.00000000,0.00000163,-0.00000163
业户,0,1,0.00000000,0.00000163,-0.00000163
良好者,0,1,0.00000000,0.00000163,-0.00000163
绥化市,0,1,0.00000000,0.00000163,-0.00000163
奔丧,0,1,0.00000000,0.00000163,-0.00000163
山盖沟村,0,1,0.00000000,0.00000163,-0.00000163
19980124-11-001-012,0,1,0.00000000,0.00000163,-0.00000163
阳朝乡,0,1,0.00000000,0.00000163,-0.00000163
子富,0,1,0.00000000,0.00000163,-0.00000163
19980112-10-012-002,0,1,0.00000000,0.00000163,-0.00000163
19980119-04-017-001,0,1,0.00000000,0.00000163,-0.00000163
19980128-02-001-002,0,1,0.00000000,0.00000163,-0.00000163
19980126-08-007-003,0,1,0.00000000,0.00000163,-0.00000163
19980105-11-004-003,0,1,0.00000000,0.00000163,-0.00000163
交互式,0,1,0.00000000,0.00000163,-0.00000163
19980109-05-001-011,0,1,0.00000000,0.00000163,-0.00000163
宁都县,0,1,0.00000000,0.00000163,-0.00000163
治中,0,1,0.00000000,0.00000163,-0.00000163
19980107-11-006-001,0,1,0.00000000,0.00000163,-0.00000163
19980122-06-002-005,0,1,0.00000000,0.00000163,-0.00000163
19980123-10-004-005,0,1,0.00000000,0.00000163,-0.00000163
19980129-01-008-001,0,1,0.00000000,0.00000163,-0.00000163
肥城市,0,1,0.00000000,0.00000163,-0.00000163
欧文,0,1,0.00000000,0.00000163,-0.00000163
19980121-01-001-016,0,1,0.00000000,0.00000163,-0.00000163
顺心,0,1,0.00000000,0.00000163,-0.00000163
放行率,0,1,0.00000000,0.00000163,-0.00000163
南炬,0,1,0.00000000,0.00000163,-0.00000163
19980124-07-013-002,0,1,0.00000000,0.00000163,-0.00000163
沧桑感,0,1,0.00000000,0.00000163,-0.00000163
19980122-11-003-005,0,1,0.00000000,0.00000163,-0.00000163
19980125-05-002-013,0,1,0.00000000,0.00000163,-0.00000163
６０．８％,0,1,0.00000000,0.00000163,-0.00000163
19980125-01-004-022,0,1,0.00000000,0.00000163,-0.00000163
19980113-01-002-002,0,1,0.00000000,0.00000163,-0.00000163
19980126-01-009-001,0,1,0.00000000,0.00000163,-0.00000163
19980113-05-001-010,0,1,0.00000000,0.00000163,-0.00000163
19980120-04-012-004,0,1,0.00000000,0.00000163,-0.00000163
痛下决心,0,1,0.00000000,0.00000163,-0.00000163
19980124-01-007-001,0,1,0.00000000,0.00000163,-0.00000163
凝集,0,1,0.00000000,0.00000163,-0.00000163
19980125-02-005-003,0,1,0.00000000,0.00000163,-0.00000163
精武门,0,1,0.00000000,0.00000163,-0.00000163
胆敢,0,1,0.00000000,0.00000163,-0.00000163
松布,0,1,0.00000000,0.00000163,-0.00000163
19980106-02-001-073,0,1,0.00000000,0.00000163,-0.00000163
19980119-08-004-002,0,1,0.00000000,0.00000163,-0.00000163
差数,0,1,0.00000000,0.00000163,-0.00000163
19980129-01-009-005,0,1,0.00000000,0.00000163,-0.00000163
19980122-06-003-001,0,1,0.00000000,0.00000163,-0.00000163
首犯,0,1,0.00000000,0.00000163,-0.00000163
[本昌,0,1,0.00000000,0.00000163,-0.00000163
布帽,0,1,0.00000000,0.00000163,-0.00000163
19980123-03-001-005,0,1,0.00000000,0.00000163,-0.00000163
19980106-07-010-001,0,1,0.00000000,0.00000163,-0.00000163
记者部,0,1,0.00000000,0.00000163,-0.00000163
十字架形,0,1,0.00000000,0.00000163,-0.00000163
19980107-02-003-009,0,1,0.00000000,0.00000163,-0.00000163
19980124-12-005-001,0,1,0.00000000,0.00000163,-0.00000163
瞎眼,0,1,0.00000000,0.00000163,-0.00000163
电务段,0,1,0.00000000,0.00000163,-0.00000163
复垦区,0,1,0.00000000,0.00000163,-0.00000163
